59 3 24
66 3 25
60 3 26
69 3 27
55 3 28
60 3 29
74 3 30
68 3 31
78 3 32
80 3 33
82 3 34
71 3 35
69 3 36
73 3 37
72 3 38
82 3 39
75 3 40
71 3 41
79 3 42
62 3 43
65 3 44
57 3 45
55 3 46
49 3 47
50 3 48
49 3 49
66 3 50
53 3 51
59 3 52
72 3 53
72 3 54
63 3 55
63 3 56
63 3 57
63 3 58
68 3 59
74 3 60
71 3 61
57 3 62
65 3 63
54 3 64
64 3 65
66 3 66
62 3 67
53 3 68
51 3 69
50 3 70
64 3 71
69 3 72
65 3 73
64 3 74
70 3 75
70 3 76
79 3 77
87 3 78
69 3 79
72 3 80
72 3 81
80 3 82
71 3 83
74 3 84
71 3 85
66 3 86
71 3 87
56 3 88
50 3 89
65 3 90
63 3 91
66 3 92
73 3 93
72 3 94
62 3 95
66 3 96
73 3 97
78 3 98
73 3 99
63 4 0
59 4 1
61 4 2
57 4 3
56 4 4
55 4 5
61 4 6
55 4 7
55 4 8
57 4 9
60 4 10
59 4 11
57 4 12
59 4 13
65 4 14
68 4 15
77 4 16
87 4 17
58 4 18
55 4 19
58 4 20
63 4 21
58 4 22
60 4 23
57 4 24
63 4 25
64 4 26
60 4 27
57 4 28
57 4 29
46 4 30
46 4 31
50 4 32
61 4 33
66 4 34
67 4 35
69 4 36
62 4 37
75 4 38
79 4 39
75 4 40
72 4 41
77 4 42
67 4 43
60 4 44
62 4 45
69 4 46
67 4 47
76 4 48
72 4 49
68 4 50
72 4 51
58 4 52
58 4 53
60 4 54
63 4 55
67 4 56
62 4 57
54 4 58
52 4 59
60 4 60
52 4 61
45 4 62
39 4 63
41 4 64
48 4 65
51 4 66
48 4 67
60 4 68
55 4 69
65 4 70
65 4 71
66 4 72
62 4 73
62 4 74
65 4 75
67 4 76
61 4 77
56 4 78
65 4 79
65 4 80
62 4 81
55 4 82
60 4 83
72 4 84
75 4 85
70 4 86
60 4 87
70 4 88
64 4 89
58 4 90
71 4 91
68 4 92
61 4 93
65 4 94
72 4 95
67 4 96
56 4 97
53 4 98
62 4 99
66 5 0
57 5 1
51 5 2
47 5 3
47 5 4
54 5 5
52 5 6
53 5 7
51 5 8
51 5 9
57 5 10
51 5 11
63 5 12
59 5 13
56 5 14
56 5 15
64 5 16
72 5 17
69 5 18
69 5 19
71 5 20
75 5 21
82 5 22
70 5 23
82 5 24
70 5 25
71 5 26
78 5 27
70 5 28
69 5 29
64 5 30
58 5 31
56 5 32
66 5 33
69 5 34
73 5 35
65 5 36
70 5 37
59 5 38
59 5 39
59 5 40
56 5 41
66 5 42
69 5 43
74 5 44
62 5 45
68 5 46
58 5 47
52 5 48
53 5 49
59 5 50
68 5 51
62 5 52
70 5 53
75 5 54
71 5 55
62 5 56
58 5 57
66 5 58
48 5 59
69 5 60
75 5 61
77 5 62
58 5 63
64 5 64
68 5 65
83 5 66
72 5 67
75 5 68
76 5 69
85 5 70
86 5 71
79 5 72
81 5 73
84 5 74
67 5 75
68 5 76
67 5 77
68 5 78
73 5 79
70 5 80
64 5 81
62 5 82
67 5 83
57 5 84
69 5 85
61 5 86
66 5 87
69 5 88
67 5 89
70 5 90
75 5 91
76 5 92
72 5 93
77 5 94
72 5 95
76 5 96
78 5 97
83 5 98
90 5 99
89 6 0
81 6 1
78 6 2
72 6 3
72 6 4
64 6 5
70 6 6
69 6 7
70 6 8
66 6 9
54 6 10
55 6 11
52 6 12
61 6 13
54 6 14
60 6 15
62 6 16
65 6 17
64 6 18
62 6 19
56 6 20
57 6 21
69 6 22
64 6 23
62 6 24
57 6 25
58 6 26
49 6 27
59 6 28
56 6 29
60 6 30
50 6 31
51 6 32
47 6 33
58 6 34
59 6 35
62 6 36
60 6 37
61 6 38
59 6 39
80 6 40
83 6 41
61 6 42
56 6 43
58 6 44
56 6 45
61 6 46
62 6 47
62 6 48
64 6 49
74 6 50
58 6 51
55 6 52
52 6 53
62 6 54
58 6 55
57 6 56
58 6 57
57 6 58
59 6 59
67 6 60
59 6 61
58 6 62
65 6 63
64 6 64
60 6 65
61 6 66
66 6 67
68 6 68
76 6 69
71 6 70
64 6 71
61 6 72
58 6 73
61 6 74
57 6 75
50 6 76
46 6 77
52 6 78
61 6 79
52 6 80
59 6 81
56 6 82
62 6 83
59 6 84
62 6 85
54 6 86
62 6 87
77 6 88
69 6 89
66 6 90
68 6 91
64 6 92
77 6 93
75 6 94
73 6 95
62 6 96
63 6 97
75 6 98
67 6 99
74 7 0
79 7 1
72 7 2
73 7 3
73 7 4
68 7 5
84 7 6
84 7 7
72 7 8
84 7 9
70 7 10
59 7 11
53 7 12
58 7 13
57 7 14
57 7 15
48 7 16
54 7 17
49 7 18
57 7 19
61 7 20
70 7 21
66 7 22
66 7 23
65 7 24
63 7 25
71 7 26
74 7 27
68 7 28
66 7 29
59 7 30
58 7 31
59 7 32
66 7 33
75 7 34
78 7 35
72 7 36
67 7 37
50 7 38
46 7 39
43 7 40
51 7 41
65 7 42
57 7 43
62 7 44
59 7 45
51 7 46
55 7 47
49 7 48
59 7 49
51 7 50
58 7 51
63 7 52
61 7 53
69 7 54
75 7 55
66 7 56
66 7 57
71 7 58
60 7 59
51 7 60
56 7 61
69 7 62
76 7 63
65 7 64
63 7 65
68 7 66
70 7 67
56 7 68
59 7 69
52 7 70
49 7 71
45 7 72
45 7 73
52 7 74
57 7 75
56 7 76
56 7 77
59 7 78
62 7 79
52 7 80
53 7 81
61 7 82
72 7 83
67 7 84
62 7 85
56 7 86
59 7 87
64 7 88
71 7 89
60 7 90
54 7 91
55 7 92
53 7 93
68 7 94
68 7 95
71 7 96
61 7 97
42 7 98
53 7 99
54 8 0
53 8 1
54 8 2
42 8 3
35 8 4
45 8 5
48 8 6
50 8 7
60 8 8
60 8 9
60 8 10
50 8 11
54 8 12
51 8 13
52 8 14
64 8 15
63 8 16
69 8 17
75 8 18
70 8 19
71 8 20
70 8 21
60 8 22
59 8 23
66 8 24
73 8 25
72 8 26
74 8 27
63 8 28
61 8 29
59 8 30
53 8 31
67 8 32
69 8 33
57 8 34
56 8 35
58 8 36
68 8 37
74 8 38
74 8 39
68 8 40
85 8 41
86 8 42
75 8 43
66 8 44
59 8 45
54 8 46
64 8 47
56 8 48
48 8 49
50 8 50
49 8 51
52 8 52
57 8 53
59 8 54
66 8 55
56 8 56
66 8 57
56 8 58
47 8 59
46 8 60
59 8 61
56 8 62
55 8 63
62 8 64
62 8 65
68 8 66
56 8 67
59 8 68
51 8 69
55 8 70
49 8 71
56 8 72
55 8 73
67 8 74
71 8 75
56 8 76
59 8 77
58 8 78
53 8 79
54 8 80
62 8 81
60 8 82
61 8 83
54 8 84
58 8 85
58 8 86
57 8 87
55 8 88
56 8 89
65 8 90
61 8 91
35 8 92
37 8 93
45 8 94
49 8 95
50 8 96
49 8 97
53 8 98
43 8 99
55 9 0
51 9 1
55 9 2
60 9 3
52 9 4
64 9 5
57 9 6
57 9 7
60 9 8
51 9 9
43 9 10
47 9 11
57 9 12
51 9 13
53 9 14
54 9 15
60 9 16
50 9 17
55 9 18
50 9 19
63 9 20
50 9 21
56 9 22
57 9 23
65 9 24
69 9 25
64 9 26
64 9 27
73 9 28
82 9 29
67 9 30
54 9 31
49 9 32
42 9 33
46 9 34
61 9 35
64 9 36
61 9 37
62 9 38
59 9 39
67 9 40
73 9 41
68 9 42
66 9 43
71 9 44
53 9 45
49 9 46
46 9 47
50 9 48
53 9 49
68 9 50
52 9 51
58 9 52
71 9 53
68 9 54
76 9 55
71 9 56
67 9 57
58 9 58
57 9 59
48 9 60
57 9 61
67 9 62
69 9 63
67 9 64
66 9 65
54 9 66
56 9 67
59 9 68
60 9 69
67 9 70
56 9 71
51 9 72
48 9 73
51 9 74
58 9 75
54 9 76
62 9 77
61 9 78
71 9 79
62 9 80
57 9 81
65 9 82
65 9 83
52 9 84
43 9 85
47 9 86
44 9 87
51 9 88
62 9 89
62 9 90
56 9 91
62 9 92
59 9 93
64 9 94
60 9 95
55 9 96
51 9 97
68 9 98
75 9 99
70 10 0
68 10 1
62 10 2
46 10 3
58 10 4
58 10 5
49 10 6
42 10 7
48 10 8
39 10 9
39 10 10
49 10 11
51 10 12
51 10 13
43 10 14
48 10 15
53 10 16
57 10 17
61 10 18
57 10 19
70 10 20
58 10 21
64 10 22
58 10 23
55 10 24
30 10 25
34 10 26
48 10 27
50 10 28
47 10 29
52 10 30
52 10 31
56 10 32
46 10 33
55 10 34
56 10 35
54 10 36
67 10 37
63 10 38
61 10 39
57 10 40
65 10 41
64 10 42
63 10 43
55 10 44
62 10 45
66 10 46
74 10 47
65 10 48
67 10 49
61 10 50
60 10 51
65 10 52
62 10 53
53 10 54
63 10 55
66 10 56
62 10 57
64 10 58
71 10 59
67 10 60
74 10 61
83 10 62
75 10 63
68 10 64
75 10 65
72 10 66
85 10 67
67 10 68
61 10 69
60 10 70
63 10 71
68 10 72
62 10 73
67 10 74
67 10 75
64 10 76
61 10 77
63 10 78
59 10 79
56 10 80
59 10 81
76 10 82
74 10 83
74 10 84
78 10 85
69 10 86
72 10 87
79 10 88
69 10 89
64 10 90
59 10 91
57 10 92
60 10 93
57 10 94
71 10 95
65 10 96
75 10 97
75 10 98
68 10 99
68 11 0
57 11 1
68 11 2
76 11 3
78 11 4
76 11 5
80 11 6
66 11 7
56 11 8
63 11 9
69 11 10
76 11 11
73 11 12
74 11 13
77 11 14
78 11 15
90 11 16
85 11 17
74 11 18
71 11 19
71 11 20
58 11 21
77 11 22
82 11 23
69 11 24
69 11 25
68 11 26
67 11 27
65 11 28
63 11 29
61 11 30
67 11 31
81 11 32
83 11 33
71 11 34
70 11 35
61 11 36
60 11 37
69 11 38
66 11 39
69 11 40
60 11 41
59 11 42
72 11 43
69 11 44
77 11 45
78 11 46
88 11 47
77 11 48
77 11 49
68 11 50
65 11 51
48 11 52
45 11 53
45 11 54
48 11 55
50 11 56
46 11 57
51 11 58
65 11 59
67 11 60
61 11 61
72 11 62
75 11 63
80 11 64
77 11 65
56 11 66
68 11 67
55 11 68
65 11 69
66 11 70
72 11 71
72 11 72
61 11 73
63 11 74
73 11 75
70 11 76
70 11 77
63 11 78
70 11 79
77 11 80
84 11 81
79 11 82
67 11 83
66 11 84
65 11 85
72 11 86
71 11 87
64 11 88
64 11 89
70 11 90
75 11 91
70 11 92
79 11 93
78 11 94
71 11 95
64 11 96
56 11 97
52 11 98
60 11 99
67 12 0
72 12 1
76 12 2
67 12 3
70 12 4
54 12 5
51 12 6
59 12 7
63 12 8
50 12 9
62 12 10
63 12 11
52 12 12
55 12 13
48 12 14
44 12 15
41 12 16
54 12 17
56 12 18
65 12 19
67 12 20
57 12 21
43 12 22
59 12 23
62 12 24
59 12 25
57 12 26
64 12 27
68 12 28
67 12 29
56 12 30
69 12 31
68 12 32
64 12 33
68 12 34
71 12 35
65 12 36
72 12 37
64 12 38
53 12 39
57 12 40
55 12 41
63 12 42
54 12 43
64 12 44
71 12 45
80 12 46
77 12 47
67 12 48
66 12 49
67 12 50
63 12 51
59 12 52
65 12 53
60 12 54
63 12 55
61 12 56
61 12 57
58 12 58
57 12 59
53 12 60
61 12 61
72 12 62
79 12 63
74 12 64
69 12 65
68 12 66
63 12 67
67 12 68
69 12 69
73 12 70
67 12 71
72 12 72
71 12 73
74 12 74
63 12 75
64 12 76
68 12 77
79 12 78
76 12 79
77 12 80
72 12 81
67 12 82
66 12 83
60 12 84
58 12 85
71 12 86
55 12 87
57 12 88
45 12 89
46 12 90
60 12 91
48 12 92
55 12 93
57 12 94
58 12 95
61 12 96
74 12 97
79 12 98
70 12 99
53 13 0
54 13 1
47 13 2
70 13 3
67 13 4
74 13 5
67 13 6
57 13 7
66 13 8
58 13 9
56 13 10
62 13 11
76 13 12
83 13 13
65 13 14
63 13 15
59 13 16
62 13 17
56 13 18
68 13 19
56 13 20
66 13 21
66 13 22
56 13 23
60 13 24
61 13 25
64 13 26
59 13 27
66 13 28
63 13 29
58 13 30
46 13 31
63 13 32
46 13 33
59 13 34
54 13 35
49 13 36
55 13 37
45 13 38
41 13 39
48 13 40
47 13 41
51 13 42
51 13 43
66 13 44
53 13 45
44 13 46
46 13 47
54 13 48
53 13 49
59 13 50
60 13 51
61 13 52
50 13 53
63 13 54
51 13 55
52 13 56
54 13 57
57 13 58
54 13 59
56 13 60
51 13 61
43 13 62
61 13 63
55 13 64
59 13 65
57 13 66
60 13 67
61 13 68
56 13 69
70 13 70
75 13 71
65 13 72
61 13 73
74 13 74
64 13 75
70 13 76
62 13 77
55 13 78
60 13 79
62 13 80
61 13 81
62 13 82
53 13 83
63 13 84
53 13 85
63 13 86
65 13 87
69 13 88
71 13 89
76 13 90
69 13 91
68 13 92
60 13 93
58 13 94
70 13 95
61 13 96
62 13 97
78 13 98
86 13 99
86 14 0
86 14 1
83 14 2
75 14 3
62 14 4
65 14 5
76 14 6
71 14 7
76 14 8
74 14 9
74 14 10
69 14 11
58 14 12
68 14 13
66 14 14
62 14 15
67 14 16
68 14 17
60 14 18
63 14 19
63 14 20
58 14 21
63 14 22
56 14 23
63 14 24
70 14 25
61 14 26
68 14 27
69 14 28
60 14 29
57 14 30
64 14 31
63 14 32
69 14 33
68 14 34
73 14 35
67 14 36
58 14 37
55 14 38
72 14 39
65 14 40
75 14 41
76 14 42
74 14 43
66 14 44
68 14 45
60 14 46
62 14 47
52 14 48
56 14 49
64 14 50
68 14 51
67 14 52
61 14 53
70 14 54
69 14 55
57 14 56
69 14 57
56 14 58
57 14 59
61 14 60
67 14 61
63 14 62
64 14 63
71 14 64
81 14 65
67 14 66
61 14 67
63 14 68
59 14 69
63 14 70
67 14 71
57 14 72
61 14 73
63 14 74
82 14 75
76 14 76
63 14 77
75 14 78
77 14 79
81 14 80
68 14 81
68 14 82
61 14 83
61 14 84
72 14 85
68 14 86
78 14 87
79 14 88
74 14 89
72 14 90
66 14 91
61 14 92
68 14 93
69 14 94
53 14 95
57 14 96
59 14 97
62 14 98
45 14 99
43 15 0
45 15 1
47 15 2
59 15 3
59 15 4
57 15 5
52 15 6
49 15 7
47 15 8
54 15 9
58 15 10
62 15 11
57 15 12
51 15 13
57 15 14
65 15 15
71 15 16
69 15 17
66 15 18
73 15 19
79 15 20
68 15 21
64 15 22
63 15 23
68 15 24
75 15 25
74 15 26
76 15 27
80 15 28
73 15 29
76 15 30
72 15 31
69 15 32
66 15 33
69 15 34
58 15 35
66 15 36
70 15 37
67 15 38
69 15 39
65 15 40
73 15 41
80 15 42
75 15 43
68 15 44
57 15 45
40 15 46
45 15 47
62 15 48
65 15 49
71 15 50
83 15 51
79 15 52
72 15 53
69 15 54
80 15 55
60 15 56
65 15 57
62 15 58
65 15 59
77 15 60
66 15 61
56 15 62
48 15 63
64 15 64
67 15 65
56 15 66
74 15 67
74 15 68
84 15 69
84 15 70
77 15 71
73 15 72
77 15 73
75 15 74
69 15 75
73 15 76
61 15 77
69 15 78
72 15 79
74 15 80
77 15 81
72 15 82
75 15 83
72 15 84
76 15 85
65 15 86
63 15 87
45 15 88
53 15 89
49 15 90
61 15 91
58 15 92
50 15 93
52 15 94
62 15 95
58 15 96
52 15 97
43 15 98
53 15 99
53 16 0
57 16 1
54 16 2
53 16 3
67 16 4
80 16 5
67 16 6
80 16 7
82 16 8
81 16 9
80 16 10
75 16 11
59 16 12
60 16 13
46 16 14
50 16 15
60 16 16
60 16 17
58 16 18
60 16 19
67 16 20
75 16 21
65 16 22
77 16 23
85 16 24
90 16 25
92 16 26
94 16 27
92 16 28
83 16 29
79 16 30
78 16 31
81 16 32
64 16 33
58 16 34
62 16 35
62 16 36
65 16 37
62 16 38
65 16 39
63 16 40
71 16 41
74 16 42
69 16 43
74 16 44
81 16 45
69 16 46
72 16 47
76 16 48
70 16 49
69 16 50
61 16 51
57 16 52
54 16 53
50 16 54
49 16 55
54 16 56
59 16 57
64 16 58
58 16 59
53 16 60
45 16 61
39 16 62
37 16 63
35 16 64
48 16 65
40 16 66
48 16 67
62 16 68
62 16 69
66 16 70
75 16 71
76 16 72
66 16 73
77 16 74
86 16 75
81 16 76
85 16 77
86 16 78
80 16 79
63 16 80
59 16 81
73 16 82
68 16 83
60 16 84
62 16 85
66 16 86
57 16 87
53 16 88
54 16 89
61 16 90
67 16 91
64 16 92
65 16 93
64 16 94
62 16 95
65 16 96
68 16 97
67 16 98
69 16 99
65 17 0
70 17 1
63 17 2
59 17 3
74 17 4
65 17 5
68 17 6
62 17 7
55 17 8
56 17 9
60 17 10
55 17 11
50 17 12
55 17 13
51 17 14
52 17 15
54 17 16
48 17 17
52 17 18
56 17 19
49 17 20
50 17 21
53 17 22
47 17 23
43 17 24
48 17 25
51 17 26
56 17 27
71 17 28
76 17 29
70 17 30
71 17 31
69 17 32
54 17 33
45 17 34
37 17 35
39 17 36
35 17 37
42 17 38
42 17 39
40 17 40
49 17 41
50 17 42
54 17 43
48 17 44
49 17 45
42 17 46
47 17 47
54 17 48
46 17 49
41 17 50
57 17 51
63 17 52
57 17 53
61 17 54
64 17 55
60 17 56
52 17 57
49 17 58
56 17 59
59 17 60
54 17 61
47 17 62
52 17 63
53 17 64
47 17 65
51 17 66
55 17 67
66 17 68
70 17 69
77 17 70
82 17 71
77 17 72
79 17 73
70 17 74
80 17 75
78 17 76
74 17 77
62 17 78
62 17 79
51 17 80
62 17 81
55 17 82
60 17 83
61 17 84
59 17 85
65 17 86
57 17 87
50 17 88
47 17 89
51 17 90
58 17 91
54 17 92
55 17 93
57 17 94
65 17 95
77 17 96
84 17 97
76 17 98
76 17 99
63 18 0
62 18 1
59 18 2
71 18 3
70 18 4
78 18 5
74 18 6
61 18 7
56 18 8
52 18 9
57 18 10
60 18 11
77 18 12
85 18 13
85 18 14
62 18 15
48 18 16
41 18 17
47 18 18
44 18 19
49 18 20
56 18 21
61 18 22
58 18 23
58 18 24
54 18 25
58 18 26
62 18 27
65 18 28
71 18 29
64 18 30
48 18 31
51 18 32
59 18 33
58 18 34
61 18 35
54 18 36
63 18 37
72 18 38
61 18 39
60 18 40
61 18 41
73 18 42
67 18 43
66 18 44
72 18 45
72 18 46
74 18 47
73 18 48
64 18 49
74 18 50
81 18 51
70 18 52
73 18 53
78 18 54
74 18 55
59 18 56
67 18 57
72 18 58
70 18 59
68 18 60
70 18 61
64 18 62
51 18 63
44 18 64
46 18 65
54 18 66
45 18 67
57 18 68
52 18 69
52 18 70
45 18 71
43 18 72
55 18 73
54 18 74
52 18 75
46 18 76
44 18 77
40 18 78
48 18 79
51 18 80
57 18 81
53 18 82
44 18 83
42 18 84
56 18 85
54 18 86
55 18 87
60 18 88
54 18 89
51 18 90
57 18 91
50 18 92
56 18 93
61 18 94
60 18 95
54 18 96
59 18 97
54 18 98
62 18 99
62 19 0
57 19 1
53 19 2
53 19 3
58 19 4
53 19 5
62 19 6
56 19 7
57 19 8
61 19 9
54 19 10
58 19 11
60 19 12
65 19 13
70 19 14
69 19 15
73 19 16
68 19 17
71 19 18
70 19 19
64 19 20
75 19 21
77 19 22
84 19 23
82 19 24
82 19 25
77 19 26
69 19 27
62 19 28
53 19 29
50 19 30
57 19 31
62 19 32
61 19 33
57 19 34
61 19 35
54 19 36
56 19 37
43 19 38
42 19 39
45 19 40
53 19 41
64 19 42
64 19 43
73 19 44
66 19 45
60 19 46
63 19 47
71 19 48
77 19 49
78 19 50
77 19 51
71 19 52
68 19 53
70 19 54
74 19 55
75 19 56
71 19 57
72 19 58
79 19 59
78 19 60
79 19 61
82 19 62
78 19 63
63 19 64
49 19 65
54 19 66
52 19 67
47 19 68
54 19 69
63 19 70
64 19 71
57 19 72
46 19 73
43 19 74
40 19 75
40 19 76
50 19 77
52 19 78
59 19 79
62 19 80
55 19 81
61 19 82
65 19 83
59 19 84
59 19 85
56 19 86
59 19 87
53 19 88
53 19 89
61 19 90
73 19 91
70 19 92
66 19 93
69 19 94
72 19 95
81 19 96
67 19 97
61 19 98
56 19 99
58 20 0
57 20 1
51 20 2
57 20 3
63 20 4
54 20 5
63 20 6
56 20 7
71 20 8
72 20 9
80 20 10
87 20 11
71 20 12
70 20 13
67 20 14
61 20 15
59 20 16
66 20 17
81 20 18
82 20 19
79 20 20
65 20 21
61 20 22
47 20 23
51 20 24
52 20 25
61 20 26
49 20 27
61 20 28
53 20 29
53 20 30
58 20 31
55 20 32
65 20 33
62 20 34
56 20 35
58 20 36
53 20 37
50 20 38
59 20 39
58 20 40
64 20 41
69 20 42
77 20 43
67 20 44
61 20 45
57 20 46
54 20 47
57 20 48
62 20 49
57 20 50
64 20 51
66 20 52
71 20 53
68 20 54
63 20 55
57 20 56
58 20 57
56 20 58
64 20 59
61 20 60
63 20 61
61 20 62
66 20 63
62 20 64
61 20 65
65 20 66
71 20 67
74 20 68
62 20 69
61 20 70
56 20 71
57 20 72
50 20 73
59 20 74
61 20 75
66 20 76
65 20 77
57 20 78
54 20 79
62 20 80
70 20 81
74 20 82
67 20 83
60 20 84
58 20 85
67 20 86
70 20 87
65 20 88
61 20 89
50 20 90
58 20 91
65 20 92
74 20 93
61 20 94
67 20 95
71 20 96
69 20 97
57 20 98
55 20 99
49 21 0
47 21 1
49 21 2
50 21 3
57 21 4
56 21 5
54 21 6
66 21 7
71 21 8
65 21 9
70 21 10
71 21 11
71 21 12
70 21 13
69 21 14
79 21 15
60 21 16
62 21 17
55 21 18
51 21 19
44 21 20
41 21 21
47 21 22
54 21 23
69 21 24
62 21 25
53 21 26
47 21 27
41 21 28
45 21 29
54 21 30
64 21 31
71 21 32
84 21 33
75 21 34
83 21 35
90 21 36
76 21 37
72 21 38
61 21 39
68 21 40
69 21 41
69 21 42
76 21 43
64 21 44
66 21 45
76 21 46
73 21 47
60 21 48
58 21 49
50 21 50
57 21 51
49 21 52
54 21 53
50 21 54
59 21 55
59 21 56
62 21 57
60 21 58
68 21 59
63 21 60
69 21 61
76 21 62
70 21 63
62 21 64
63 21 65
61 21 66
40 21 67
57 21 68
65 21 69
58 21 70
53 21 71
70 21 72
70 21 73
84 21 74
70 21 75
73 21 76
71 21 77
70 21 78
72 21 79
72 21 80
78 21 81
71 21 82
63 21 83
66 21 84
68 21 85
68 21 86
71 21 87
75 21 88
69 21 89
70 21 90
59 21 91
63 21 92
68 21 93
66 21 94
47 21 95
47 21 96
51 21 97
54 21 98
61 21 99
65 22 0
61 22 1
60 22 2
67 22 3
69 22 4
58 22 5
64 22 6
55 22 7
60 22 8
59 22 9
61 22 10
61 22 11
61 22 12
56 22 13
71 22 14
75 22 15
72 22 16
69 22 17
71 22 18
64 22 19
61 22 20
72 22 21
65 22 22
57 22 23
76 22 24
69 22 25
71 22 26
65 22 27
64 22 28
53 22 29
44 22 30
42 22 31
47 22 32
53 22 33
53 22 34
66 22 35
65 22 36
66 22 37
74 22 38
71 22 39
74 22 40
70 22 41
78 22 42
66 22 43
60 22 44
51 22 45
41 22 46
52 22 47
47 22 48
45 22 49
50 22 50
55 22 51
71 22 52
78 22 53
74 22 54
77 22 55
70 22 56
73 22 57
70 22 58
74 22 59
77 22 60
73 22 61
75 22 62
80 22 63
84 22 64
79 22 65
76 22 66
82 22 67
72 22 68
71 22 69
69 22 70
73 22 71
80 22 72
68 22 73
79 22 74
71 22 75
70 22 76
71 22 77
74 22 78
82 22 79
73 22 80
68 22 81
61 22 82
68 22 83
76 22 84
57 22 85
51 22 86
53 22 87
56 22 88
50 22 89
51 22 90
55 22 91
57 22 92
55 22 93
58 22 94
67 22 95
58 22 96
63 22 97
63 22 98
61 22 99
68 23 0
63 23 1
70 23 2
66 23 3
63 23 4
64 23 5
62 23 6
62 23 7
60 23 8
64 23 9
55 23 10
49 23 11
52 23 12
57 23 13
70 23 14
59 23 15
56 23 16
44 23 17
49 23 18
47 23 19
51 23 20
61 23 21
47 23 22
45 23 23
51 23 24
59 23 25
59 23 26
65 23 27
62 23 28
61 23 29
67 23 30
68 23 31
